image,pred_path,gt_path,width,height,PSNR,SSIM,NCC,LMSE
pair1,/localhome/xumx/dip_pj/ERRNet/results/reflection_pairs_tight_eval/NAF_Refiner/pair1/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/reflection_pairs_tight_eval/testdata_CEILNET_table2/transmission_layer/pair1.png,807,791,18.670328864097645,0.5082910089009737,0.8470835657738647,0.07832272592386744
pair2,/localhome/xumx/dip_pj/ERRNet/results/reflection_pairs_tight_eval/NAF_Refiner/pair2/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/reflection_pairs_tight_eval/testdata_CEILNET_table2/transmission_layer/pair2.png,808,811,16.83364640565269,0.6425278041352939,0.8697394355871042,0.031156517455411224
pair3,/localhome/xumx/dip_pj/ERRNet/results/reflection_pairs_tight_eval/NAF_Refiner/pair3/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/reflection_pairs_tight_eval/testdata_CEILNET_table2/transmission_layer/pair3.png,814,798,18.218718711518875,0.5989819964199348,0.3848630622003464,0.22445906441267177
pair4,/localhome/xumx/dip_pj/ERRNet/results/reflection_pairs_tight_eval/NAF_Refiner/pair4/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/reflection_pairs_tight_eval/testdata_CEILNET_table2/transmission_layer/pair4.png,804,798,15.735442114094113,0.3687095857208726,0.6447059638918128,0.09445620236062362
pair5,/localhome/xumx/dip_pj/ERRNet/results/reflection_pairs_tight_eval/NAF_Refiner/pair5/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/reflection_pairs_tight_eval/testdata_CEILNET_table2/transmission_layer/pair5.png,830,822,17.601377662183516,0.4979622284978789,0.8448011638973494,0.0581939342354387
