fn,PSNR,SSIM,NCC,LMSE
10d77b59c38e849439aad975d3c8cd12.jpg,26.19841259019357,0.9346438844330948,0.9845508933067322,0.004728924304709819
257f9a2a20534053656713fd536883a5.jpg,23.608221117734246,0.9026693360327607,0.9720681309700012,0.008574668445231335
d1200e662a179e5d8feb451a03f542dc.jpg,21.327759697338163,0.9473617510756162,0.976957380771637,0.006409952925113243
f8b679d023d0bdd9c5d629e03a63bd32.jpg,20.86883659693162,0.9141048152048494,0.974567711353302,0.010106556027024217
