image,pred_path,gt_path,width,height,PSNR,SSIM,NCC,LMSE
106-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/106-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/106-m.jpg,540,400,28.753012361473004,0.9487177304989786,0.9953052962759552,0.0021408600407400477
107-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/107-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/107-m.jpg,540,400,26.839236505918684,0.9396419146245968,0.9841429667790292,0.005338525531161543
108-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/108-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/108-m.jpg,540,400,17.888481239168993,0.9320887619189314,0.9601886005044475,0.003798097038897046
109-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/109-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/109-m.jpg,540,400,26.350169878441395,0.9468585586453772,0.9876989928223698,0.0013868277191137124
11-Focus-11-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/11-Focus-11-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/11-Focus-11-m.jpg,540,400,26.935042345591242,0.9277843263573681,0.9912856968180485,0.002394460119045303
11-Focus-13-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/11-Focus-13-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/11-Focus-13-m.jpg,540,400,27.06229907359709,0.9266706666672412,0.9914853722452467,0.0025032129006076933
11-Focus-16-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/11-Focus-16-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/11-Focus-16-m.jpg,540,400,26.809079108710595,0.9259780389176554,0.9911017009097076,0.0025347426455741514
11-Focus-19-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/11-Focus-19-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/11-Focus-19-m.jpg,540,400,27.510075278724866,0.9281908388490793,0.9920123921978444,0.002422106477496632
11-Focus-22-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/11-Focus-22-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/11-Focus-22-m.jpg,540,400,27.152503024590068,0.9277465153571742,0.9917121107483827,0.0024491528004852332
11-Focus-27-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/11-Focus-27-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/11-Focus-27-m.jpg,540,400,26.775926201527447,0.925616760130011,0.9911081549573839,0.00253934305081339
11-Focus-32-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/11-Focus-32-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/11-Focus-32-m.jpg,540,400,27.27620551039533,0.9277989495172031,0.9916529581274531,0.00240487457643516
11-Thick-10-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/11-Thick-10-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/11-Thick-10-m.jpg,540,400,28.35235895177992,0.9399774466115277,0.9927525424582025,0.0021565943734801417
11-Thick-3-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/11-Thick-3-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/11-Thick-3-m.jpg,540,400,28.676177255784225,0.9348332822291393,0.9942517540246999,0.0022406234892973615
11-Thick-5-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/11-Thick-5-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/11-Thick-5-m.jpg,540,400,27.27620551039533,0.9277989495172031,0.9916529581274531,0.00240487457643516
11-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/11-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/11-m.jpg,540,400,22.309038686772084,0.9748203130929215,0.9823812717120435,0.00046003926336391
12-Focus-11-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/12-Focus-11-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/12-Focus-11-m.jpg,540,400,24.664502233043404,0.9119033057388695,0.9876898796216984,0.0035584111336329468
12-Focus-13-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/12-Focus-13-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/12-Focus-13-m.jpg,540,400,24.787710075925347,0.909547761285339,0.9879653682009598,0.0037899779668878275
12-Focus-16-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/12-Focus-16-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/12-Focus-16-m.jpg,540,400,24.456301377864374,0.9071773464308693,0.9874720879793976,0.003930915619049723
12-Focus-19-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/12-Focus-19-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/12-Focus-19-m.jpg,540,400,24.95550884201534,0.9075972358673944,0.9882527226916218,0.0037856003103395545
12-Focus-22-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/12-Focus-22-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/12-Focus-22-m.jpg,540,400,24.29765920385474,0.9035454808101235,0.9872405921755716,0.003919415055349495
12-Focus-27-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/12-Focus-27-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/12-Focus-27-m.jpg,540,400,24.742667996234093,0.9073813156763254,0.9871486573336683,0.003695076449815412
12-Focus-32-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/12-Focus-32-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/12-Focus-32-m.jpg,540,400,24.73844997911227,0.9057162658199677,0.9877299042017523,0.0036787863739367846
12-Thick-10-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/12-Thick-10-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/12-Thick-10-m.jpg,540,400,26.64727044370118,0.9203886993481195,0.9910197751985057,0.0028891376441617577
